"geom_wkt","time_start","time_end","fad_class","distance","ndistance","surface","nsurface","number_of_trajectories"
"POLYGON ((-6.0000000000000000 2.0000000000000000, -6.0000000000000000 3.0000000000000000, -5.0000000000000000 3.0000000000000000, -5.0000000000000000 2.0000000000000000, -6.0000000000000000 2.0000000000000000))","2010-03-01","2010-03-31","W",116.891,0.173957366002333,2337.123,0.190915064629356,1
"POLYGON ((-6.0000000000000000 2.0000000000000000, -6.0000000000000000 3.0000000000000000, -5.0000000000000000 3.0000000000000000, -5.0000000000000000 2.0000000000000000, -6.0000000000000000 2.0000000000000000))","2010-05-01","2010-05-31","W",70.787,0.105345322284925,1368.316,0.111773838753041,1
"POLYGON ((-6.0000000000000000 -3.0000000000000000, -6.0000000000000000 -2.0000000000000000, -5.0000000000000000 -2.0000000000000000, -5.0000000000000000 -3.0000000000000000, -6.0000000000000000 -3.0000000000000000))","2009-03-01","2009-03-31","B",0,0,56.87,0.0046426515190627,2
"POLYGON ((-6.0000000000000000 -3.0000000000000000, -6.0000000000000000 -2.0000000000000000, -5.0000000000000000 -2.0000000000000000, -5.0000000000000000 -3.0000000000000000, -6.0000000000000000 -3.0000000000000000))","2009-03-01","2009-03-31","W",128.655,0.191464568897778,2530.148,0.206683153758332,1
"POLYGON ((-6.0000000000000000 3.0000000000000000, -6.0000000000000000 4.0000000000000000, -5.0000000000000000 4.0000000000000000, -5.0000000000000000 3.0000000000000000, -6.0000000000000000 3.0000000000000000))","2008-05-01","2008-05-31","B",116.64,0.173583827416244,2332.808,0.190562575031679,1
"POLYGON ((-6.0000000000000000 3.0000000000000000, -6.0000000000000000 4.0000000000000000, -5.0000000000000000 4.0000000000000000, -5.0000000000000000 3.0000000000000000, -6.0000000000000000 3.0000000000000000))","2008-11-01","2008-11-30","W",66.827,0.0994520441936329,1488.096,0.121558590551351,1
"POLYGON ((-6.0000000000000000 3.0000000000000000, -6.0000000000000000 4.0000000000000000, -5.0000000000000000 4.0000000000000000, -5.0000000000000000 3.0000000000000000, -6.0000000000000000 3.0000000000000000))","2008-12-01","2008-12-31","W",16.396,0.024400552420411,482.423,0.0394058046500199,1
"POLYGON ((-6.0000000000000000 3.0000000000000000, -6.0000000000000000 4.0000000000000000, -5.0000000000000000 4.0000000000000000, -5.0000000000000000 3.0000000000000000, -6.0000000000000000 3.0000000000000000))","2009-02-01","2009-02-28","W",115.529,0.171930435507298,2260.47,0.184653329952483,1
"POLYGON ((-6.0000000000000000 3.0000000000000000, -6.0000000000000000 4.0000000000000000, -5.0000000000000000 4.0000000000000000, -5.0000000000000000 3.0000000000000000, -6.0000000000000000 3.0000000000000000))","2009-08-01","2009-08-31","B",0,0,13.129,0.0010694771292659,1
"POLYGON ((-6.0000000000000000 3.0000000000000000, -6.0000000000000000 4.0000000000000000, -5.0000000000000000 4.0000000000000000, -5.0000000000000000 3.0000000000000000, -6.0000000000000000 3.0000000000000000))","2009-10-01","2009-10-31","B",0,0,1599.824,0.13068557960563,2
"POLYGON ((-6.0000000000000000 3.0000000000000000, -6.0000000000000000 4.0000000000000000, -5.0000000000000000 4.0000000000000000, -5.0000000000000000 3.0000000000000000, -6.0000000000000000 3.0000000000000000))","2009-12-01","2009-12-31","W",75.362,0.112153844322213,1461.394,0.119377321203226,3
"POLYGON ((-6.0000000000000000 3.0000000000000000, -6.0000000000000000 4.0000000000000000, -5.0000000000000000 4.0000000000000000, -5.0000000000000000 3.0000000000000000, -6.0000000000000000 3.0000000000000000))","2010-03-01","2010-03-31","W",120.973,0.180032204681287,2418.576,0.197568908244548,1
