"geom_wkt","time_start","time_end","ocean","flag","gear","species","schooltype","catchtype","catchunit","v_catch","number_of_points"
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-02-01,2004-02-29,"ATL","FRA","BB","SKJ","FS","L","MT",17.564,10
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-02-01,2004-02-29,"ATL","FRA","BB","YFT","FS","L","MT",6.737,4
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-03-01,2004-03-31,"ATL","FRA","BB","BET","FS","L","MT",0.991,3
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-03-01,2004-03-31,"ATL","FRA","BB","SKJ","FS","L","MT",10.953,6
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-03-01,2004-03-31,"ATL","FRA","BB","YFT","FS","L","MT",4.657,6
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-04-01,2004-04-30,"ATL","FRA","BB","BET","FS","L","MT",0.505,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-04-01,2004-04-30,"ATL","FRA","BB","SKJ","FS","L","MT",102.997,19
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-07-01,2004-07-31,"ATL","FRA","BB","BET","FS","L","MT",17.184,12
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-07-01,2004-07-31,"ATL","FRA","BB","SKJ","FS","L","MT",13.844,10
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-07-01,2004-07-31,"ATL","FRA","BB","YFT","FS","L","MT",6.206,6
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-08-01,2004-08-31,"ATL","FRA","BB","BET","FS","L","MT",27.043,12
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-08-01,2004-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",12.481,6
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-08-01,2004-08-31,"ATL","FRA","BB","YFT","FS","L","MT",5.825,3
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-09-01,2004-09-30,"ATL","FRA","BB","BET","FS","L","MT",10.268,5
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-09-01,2004-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",15.399,10
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-09-01,2004-09-30,"ATL","FRA","BB","YFT","FS","L","MT",15.867,7
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-10-01,2004-10-31,"ATL","FRA","BB","BET","FS","L","MT",4.708,4
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-10-01,2004-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",45.666,19
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-10-01,2004-10-31,"ATL","FRA","BB","YFT","FS","L","MT",11.26,11
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-11-01,2004-11-30,"ATL","FRA","BB","BET","FS","L","MT",9.192,7
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-11-01,2004-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",8.148,5
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2004-11-01,2004-11-30,"ATL","FRA","BB","YFT","FS","L","MT",1.177,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-07-01,2005-07-31,"ATL","FRA","BB","BET","FS","L","MT",3.951,3
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-07-01,2005-07-31,"ATL","FRA","BB","SKJ","FS","L","MT",17.118,8
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-08-01,2005-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",12.293,3
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-08-01,2005-08-31,"ATL","FRA","BB","YFT","FS","L","MT",0.647,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-09-01,2005-09-30,"ATL","FRA","BB","BET","FS","L","MT",4.529,3
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-09-01,2005-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",15.598,10
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-09-01,2005-09-30,"ATL","FRA","BB","YFT","FS","L","MT",9.272,5
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-10-01,2005-10-31,"ATL","FRA","BB","BET","FS","L","MT",2.694,3
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2005-10-01,2005-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",11.679,7
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2007-06-01,2007-06-30,"ATL","FRA","BB","SKJ","FS","L","MT",2.279,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",2007-07-01,2007-07-31,"ATL","FRA","BB","SKJ","FS","L","MT",26.971,8
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1991-11-01,1991-11-30,"ATL","FRA","BB","BET","FS","L","MT",7.319,2
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1991-11-01,1991-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",8.11,2
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1991-11-01,1991-11-30,"ATL","FRA","BB","YFT","FS","L","MT",5.935,1
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1992-09-01,1992-09-30,"ATL","FRA","BB","BET","FS","L","MT",112.902,8
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1992-09-01,1992-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",1.149,1
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1992-09-01,1992-09-30,"ATL","FRA","BB","YFT","FS","L","MT",2.298,1
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1993-08-01,1993-08-31,"ATL","FRA","BB","BET","FS","L","MT",37.933,9
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1993-08-01,1993-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",17.421,8
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1993-08-01,1993-08-31,"ATL","FRA","BB","YFT","FS","L","MT",26.228,8
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-08-01,1994-08-31,"ATL","FRA","BB","BET","FS","L","MT",47.601,11
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-08-01,1994-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",14.736,10
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-08-01,1994-08-31,"ATL","FRA","BB","YFT","FS","L","MT",42.449,12
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-09-01,1994-09-30,"ATL","FRA","BB","BET","FS","L","MT",14.566,4
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-09-01,1994-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",7.283,3
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-09-01,1994-09-30,"ATL","FRA","BB","YFT","FS","L","MT",1.214,1
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-10-01,1994-10-31,"ATL","FRA","BB","BET","FS","L","MT",61.385,9
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-10-01,1994-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",9.851,5
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1994-10-01,1994-10-31,"ATL","FRA","BB","YFT","FS","L","MT",2.815,1
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-08-01,1995-08-31,"ATL","FRA","BB","BET","FS","L","MT",81.229,18
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-08-01,1995-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",55.208,18
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-08-01,1995-08-31,"ATL","FRA","BB","YFT","FS","L","MT",3.048,2
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-09-01,1995-09-30,"ATL","FRA","BB","BET","FS","L","MT",40.123,14
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-09-01,1995-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",39.58,11
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-09-01,1995-09-30,"ATL","FRA","BB","YFT","FS","L","MT",29.24,8
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-10-01,1995-10-31,"ATL","FRA","BB","BET","FS","L","MT",63.039,20
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-10-01,1995-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",36.573,15
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-10-01,1995-10-31,"ATL","FRA","BB","YFT","FS","L","MT",15.954,7
"POLYGON ((-20.0000000000000000 20.0000000000000000, -20.0000000000000000 25.0000000000000000, -15.0000000000000000 25.0000000000000000, -15.0000000000000000 20.0000000000000000, -20.0000000000000000 20.0000000000000000))",1995-11-01,1995-11-30,"ATL","FRA","BB","BET","FS","L","MT",6.096,3
