"fad_id","section_id","pos_id","date","lon_fad","lat_fad","fad_class"
16151,8,4509958,"2012-05-03 05:31:00",41.7383,-14.1047,"W"
16153,17,9931473,"2013-06-19 16:43:00",40.6072,-4.0478,"W"
16154,4,4510247,"2012-07-11 09:00:00",49.3553,-4.9095,"W"
16158,7,9932533,"2012-08-13 17:19:00",49.4683,-0.8318,"W"
16158,8,9932568,"2012-08-30 14:41:00",50.7413,1.2832,"B"
16158,38,9932802,"2013-06-27 14:19:00",52.7183,6.8568,"W"
16161,17,9933865,"2012-11-14 18:28:00",69.3648,0.1357,"W"
16166,2,4510776,"2012-11-14 01:35:00",68.8152,-0.1162,"W"
16167,2,9934581,"2012-03-12 13:36:00",46.7387,-12.4645,"W"
16171,2,9935828,"2012-05-13 14:48:00",58.3258,-7.5772,"W"
16173,6,9936471,"2012-03-08 14:50:00",-10.0623,4.1182,"W"
16174,11,4996547,"2013-05-26 17:51:00",-19.4503,-5.2842,"W"
16176,6,4511031,"2013-01-14 10:41:00",61.0242,-4.5813,"W"
16176,6,5223632,"2013-08-07 23:54:00",88.1663,-9.2347,"W"
16176,6,5162036,"2013-10-09 06:53:00",72.7078,-12.9087,"W"
16179,4,4637103,"2012-12-10 16:52:00",3.2455,0.8352,"W"
16179,4,4637108,"2012-12-13 04:52:00",3.36,0.8343,"W"
16179,4,9938428,"2013-03-08 22:56:00",3.3567,-1.8192,"W"
16180,17,5177437,"2013-10-03 07:57:00",50.3675,3.0468,"W"
16180,17,9938563,"2013-10-10 19:57:00",51.6525,2.9685,"W"
16180,27,9938677,"2014-03-17 18:58:00",46.786,-7.3633,"W"
16182,14,4775805,"2012-04-26 11:54:00",61.0065,-4.55,"W"
16185,2,4511413,"2012-04-10 10:58:00",44.551,-8.634,"W"
16189,5,4637899,"2013-03-24 07:07:00",-29.6677,-15.4965,"B"
16189,5,4922374,"2013-04-15 04:07:00",-31.4848,-14.731,"B"
16189,5,4922462,"2013-05-28 19:07:00",-31.9677,-15.8478,"B"
16189,5,5145933,"2013-08-07 03:07:00",-31.528,-18.1423,"B"
16190,5,4637975,"2012-06-30 08:03:00",7.4212,-8.3873,"W"
16191,21,8323295,"2015-03-19 05:09:00",60.1975,-8.3998,"W"
16192,7,4511771,"2012-03-28 02:03:00",45.9657,-12.3705,"B"
16197,6,9942958,"2012-03-15 05:29:00",46.7652,-13.0033,"W"
16197,31,4776398,"2012-11-20 05:15:00",52.736,15.9688,"W"
16197,35,9943351,"2013-02-02 17:15:00",49.4817,13.9613,"W"
16199,3,4371171,"2012-10-27 12:16:00",-18.401,8.9193,"W"
16206,10,9946068,"2012-08-07 16:31:00",55.4952,-3.0325,"B"
16208,4,9946551,"2012-03-21 11:32:00",46.4318,-14.3577,"W"
16208,4,9946553,"2012-03-22 11:31:00",46.2095,-14.7398,"W"
16210,8,9946743,"2013-05-01 13:33:00",74.9318,-3.3742,"W"
16211,20,4777793,"2012-03-16 15:56:00",45.7778,-12.7718,"W"
16212,3,4777922,"2013-02-21 12:35:00",58.9695,-7.334,"B"
16212,8,4955091,"2013-05-21 08:35:00",57.2172,-5.4827,"W"
16212,10,5465668,"2013-11-23 02:35:00",70.1585,0.0652,"W"
16212,19,9947176,"2014-01-30 10:35:00",95.0128,-3.7885,"W"
16215,3,4371301,"2012-03-16 13:46:00",-14.2212,3.0192,"W"
16215,11,4638687,"2012-08-27 10:35:00",-20.2673,-0.419,"W"
16218,2,9948616,"2012-03-09 08:43:00",1.017,-3.1805,"W"
16218,2,9948647,"2012-03-24 20:43:00",2.4578,-4.259,"W"
16218,2,9948846,"2012-07-06 20:42:00",-17.3148,-3.4082,"W"
16218,8,4996708,"2013-05-10 22:43:00",-73.8562,15.4592,"W"
16219,3,4639754,"2013-02-28 19:44:00",-15.2124,3.9308,"W"
16220,1,9949978,"2012-07-18 17:50:00",54.5407,-6.7053,"B"
16222,39,4513390,"2013-02-12 11:09:00",52.0297,-12.5978,"W"
16222,51,5118866,"2013-08-23 11:09:00",65.4833,5.9977,"W"
16222,61,6815566,"2014-01-28 11:09:00",105.865,-9.2353,"W"
16222,61,6842422,"2014-03-09 11:09:00",111.384,-11.724,"W"
16222,65,6872482,"2014-04-03 23:10:00",108.244,-12.3705,"W"
16222,65,6948904,"2014-06-12 23:10:00",106.912,-9.4273,"W"
16222,67,7173793,"2014-09-15 11:09:00",92.8182,-13.1455,"W"
16223,8,4372915,"2012-11-18 15:05:00",11.2795,-12.786,"W"
16224,4,4372961,"2012-07-14 09:05:00",1.8987,-6.371,"W"
16224,4,4640181,"2012-08-29 09:05:00",0.3247,-7.6795,"W"
16227,1,4640305,"2012-02-06 10:13:00",-0.063,-0.2172,"B"
16228,8,9952389,"2012-05-12 21:15:00",-3.0123,4.705,"W"
16229,5,4513464,"2012-06-27 09:11:00",49.9395,-2.8987,"W"
16230,2,4640738,"2012-11-14 17:31:00",11.4345,-11.1525,"W"
16234,4,9954135,"2012-03-16 05:21:00",5.2187,0.6202,"W"
16235,1,4373671,"2012-01-23 00:16:00",-16.9847,2.5177,"W"
16236,2,4641071,"2012-05-17 00:16:00",-10.9852,5.0933,"W"
16243,3,4641881,"2012-05-29 09:28:00",-15.6875,4.9833,"W"
16246,6,9957753,"2012-05-12 18:40:00",-1.7747,-3.8648,"W"
16248,11,9958144,"2012-04-05 10:54:00",44.5898,-14.358,"B"
16249,1,4374194,"2012-06-11 02:37:00",-35.8075,2.8872,"W"
16255,14,4514591,"2012-10-09 21:00:00",52.7033,4.696,"W"
16256,1,4643419,"2012-11-25 05:54:00",-26.7555,5.0123,"W"
16259,3,4375489,"2012-05-29 03:56:00",-21.0877,12.3777,"W"
16260,2,4643516,"2012-01-23 14:03:00",-19.9283,1.5645,"B"
16260,3,9963155,"2012-03-03 22:15:00",-16.1092,3.1592,"W"
16262,3,4643718,"2012-05-21 07:01:00",-18.3325,2.2315,"W"
16263,2,9964019,"2012-05-15 13:08:00",-4.968,2.3257,"W"
16264,6,4643817,"2012-08-01 08:03:00",-13.1353,3.7125,"W"
16265,1,9964820,"2012-08-04 13:10:00",-26.5442,3.4088,"W"
16271,4,9966150,"2012-09-05 13:34:00",52.0205,3.1078,"W"
16271,12,9966237,"2013-04-04 15:35:00",55.4612,-4.623,"B"
16277,6,4515663,"2012-07-24 21:16:00",64.7502,-9.3065,"W"
16278,1,9967010,"2012-03-06 02:22:00",-11.7995,0.2547,"W"
16278,1,9967062,"2012-03-26 16:22:00",-8.6423,1.9135,"W"
16279,6,4515799,"2012-08-01 05:03:00",45.4525,-6.8405,"W"
16279,8,4780913,"2012-09-08 00:05:00",46.646,-0.4733,"W"
16279,13,9967681,"2012-10-11 12:07:00",54.6123,10.3008,"B"
16279,28,9967825,"2012-12-16 02:07:00",56.8842,17.2865,"W"
16282,6,9968169,"2012-05-17 08:12:00",50.4385,-8.8417,"W"
16283,5,9968337,"2013-01-28 04:12:00",58.2785,-7.2242,"B"
16283,6,4516175,"2013-03-21 05:13:00",68.6392,-4.8618,"W"
16283,12,5435236,"2013-10-14 19:13:00",84.7518,-8.1542,"W"
16283,26,9968725,"2014-01-15 13:07:00",63.184,-10.5545,"W"
16284,9,9970657,"2013-03-05 14:03:00",45.7503,-13.433,"W"
16284,23,5027092,"2013-05-21 11:13:00",43.6067,-15.1103,"W"
16286,1,9970825,"2012-06-26 05:16:00",51.5657,-3.6507,"B"
16287,2,5027207,"2013-04-11 04:29:00",47.3055,-13.4632,"W"
16288,10,5027340,"2013-06-06 00:18:00",88.8745,-5.1822,"W"
16291,15,5027477,"2013-05-21 11:21:00",88.5947,-1.006,"B"
16291,18,5027481,"2013-05-23 11:20:00",89.8345,-1.761,"W"
16291,22,5092569,"2013-09-27 18:21:00",91.786,-13.2932,"W"
16294,12,4517004,"2012-10-16 14:20:00",63.6237,-5.0983,"W"
16295,18,9973210,"2013-05-28 10:33:00",51.153,-7.9483,"W"
16296,5,4781926,"2012-04-21 18:22:00",43.5847,-15.2708,"W"
16296,5,4781987,"2012-05-23 18:28:00",39.104,-19.8355,"W"
16298,6,9973980,"2012-10-27 16:30:00",40.7995,-3.4523,"W"
16299,17,4782211,"2012-11-09 15:28:00",67.7033,4.2313,"W"
16299,17,4782231,"2012-11-19 15:28:00",68.886,4.1092,"W"
16299,17,4782244,"2012-11-26 03:28:00",67.7538,4.0405,"W"
16300,12,4782253,"2012-05-04 13:30:00",53.2352,-10.4513,"B"
16300,13,4782289,"2012-05-08 14:43:00",52.0935,-11.0267,"W"
16300,21,4517876,"2013-02-05 15:33:00",66.0153,-6.5268,"W"
16300,28,6861854,"2014-03-04 16:33:00",65.431,-6.5907,"W"
16301,10,9974715,"2012-11-23 22:38:00",73.389,1.797,"W"
16305,13,9975285,"2012-06-30 18:49:00",46.6023,-1.4312,"W"
16305,59,5192500,"2013-07-21 01:39:00",97.2053,-4.4752,"W"
16308,9,5027670,"2013-04-29 13:44:00",63.4287,-2.1858,"W"
16313,11,9977414,"2012-10-14 14:39:00",55.3822,3.8268,"W"
16313,17,4519108,"2013-02-03 15:49:00",48.3352,-7.916,"W"
16316,5,4783359,"2013-03-04 15:54:00",46.41,-4.4063,"W"
16316,19,5027977,"2013-05-31 01:54:00",51.1583,-8.9505,"W"
16317,40,5088446,"2013-09-26 09:54:00",53.6328,12.8567,"W"
16317,40,5088464,"2013-10-04 18:59:00",54.9838,12.652,"W"
16322,2,4519892,"2012-07-07 15:56:00",52.4127,0.1195,"W"
16322,16,9979536,"2012-09-14 04:01:00",56.2828,5.0135,"W"
16324,2,4783975,"2012-09-14 13:58:00",50.0263,5.0222,"W"
16324,25,6832218,"2014-02-05 16:03:00",75.6432,-12.1552,"W"
16325,10,9980220,"2012-03-14 02:57:00",46.2182,-13.2475,"W"
16325,15,4520129,"2012-07-12 06:00:00",49.5362,4.8168,"W"
16325,26,9980422,"2013-01-25 15:04:00",55.4628,-4.6255,"B"
16325,29,4520239,"2013-03-13 23:04:00",67.6762,-5.3015,"W"
16334,2,4784466,"2013-03-04 14:13:00",46.2097,-5.1055,"W"
16334,12,9981831,"2013-08-11 02:12:00",95.0152,1.5557,"W"
16335,36,9982113,"2012-09-01 13:14:00",79.0368,7.3377,"W"
16339,4,4520877,"2012-08-25 03:11:00",48.5757,-4.263,"W"
16340,15,9983213,"2013-06-03 22:19:00",41.7537,-2.8707,"W"
16340,17,9983240,"2013-06-17 10:19:00",48.5182,5.1628,"W"
16342,7,9983488,"2012-11-23 04:23:00",55.4612,-4.6235,"B"
16342,17,9983574,"2014-01-06 11:22:00",89.707,-21.3613,"W"
16344,16,9983892,"2012-05-13 00:23:00",40.189,-17.2568,"W"
16344,31,4521468,"2012-12-02 22:18:00",46.4507,-6.3568,"W"
16344,35,4956972,"2013-06-08 05:25:00",81.2145,-3.6672,"W"
16346,9,4785392,"2012-06-20 21:22:00",51.0407,-6.8928,"W"
16346,11,9984716,"2012-10-08 16:26:00",59.7138,8.8725,"W"
16350,8,5226761,"2013-08-27 06:29:00",99.7173,-8.1315,"W"
16350,8,9985824,"2013-10-29 18:29:00",86.4477,-13.3948,"W"
16351,13,9986052,"2012-10-19 02:30:00",50.787,7.816,"W"
16351,20,5085607,"2013-08-07 23:30:00",48.154,-3.9265,"W"
16354,18,4957202,"2013-05-22 20:33:00",44.5185,-9.518,"W"
16356,2,4523514,"2013-02-10 03:35:00",73.0008,-4.1977,"W"
16356,10,5103783,"2013-08-07 23:35:00",91.9895,-7.3687,"W"
16356,10,5103852,"2013-09-09 18:36:00",87.3413,-11.3125,"W"
16358,9,4523815,"2013-02-27 03:38:00",63.8107,-4.2743,"W"
16358,9,4957380,"2013-05-13 23:38:00",91.2157,-2.5285,"W"
16358,9,4957383,"2013-05-15 11:37:00",91.014,-3.1165,"W"
16360,3,9987948,"2012-05-31 09:42:00",35.8645,-20.8453,"W"
16361,7,4786209,"2013-02-04 15:42:00",63.532,-7.3263,"W"
16362,3,9988139,"2012-07-15 11:43:00",50.4802,-4.525,"B"
16362,9,9988616,"2013-03-23 15:43:00",48.4462,-12.1785,"W"
16366,14,4524303,"2013-01-22 12:47:00",49.0238,-6.1313,"W"
16366,14,4787286,"2013-03-04 15:47:00",63.6937,-5.6928,"W"
16367,4,4644215,"2012-05-19 10:01:00",-17.6269,6.7647,"W"
16374,7,4787901,"2012-04-12 15:11:00",47.7128,-12.5525,"W"
16376,45,9992263,"2013-11-07 20:19:00",98.0558,0.4793,"W"
16377,4,4524683,"2012-03-27 08:20:00",46.2907,-13.591,"W"
16379,5,9992706,"2012-10-03 00:03:00",52.655,2.8585,"W"
16382,6,4524993,"2012-06-20 18:22:00",50.4322,-6.026,"W"
16383,2,4788315,"2012-09-28 18:22:00",42.3033,-7.8462,"W"
16384,8,4525246,"2012-04-14 03:28:00",47.5262,-12.1298,"W"
16388,6,9994498,"2012-04-01 22:36:00",47.3248,-13.6762,"W"
16389,9,9994624,"2012-10-02 17:52:00",52.6217,2.7445,"W"
16389,24,9994849,"2013-06-18 21:41:00",86.032,-5.9098,"W"
16390,4,9995173,"2012-11-11 19:38:00",51.3188,12.4918,"W"
16391,33,5090137,"2013-08-15 22:40:00",87.1083,-11.2892,"W"
16391,33,5090177,"2013-09-04 22:40:00",82.5907,-13.2138,"W"
16391,33,9995448,"2013-10-19 08:39:00",65.4992,-13.3812,"W"
16391,33,9995503,"2013-11-15 05:40:00",55.8435,-12.154,"W"
16391,51,9995756,"2013-12-13 07:40:00",42.5945,-11.1378,"W"
16392,9,4525597,"2012-07-16 08:37:00",45.9375,-7.3427,"W"
16394,16,4789202,"2013-01-09 21:47:00",66.0442,-5.5705,"W"
16395,7,4789446,"2012-11-25 07:41:00",53.9497,-7.9255,"W"
16395,7,9996637,"2012-11-30 20:46:00",52.3317,-7.8738,"W"
16395,11,4526006,"2012-12-20 08:37:00",55.667,-6.701,"W"
16395,13,5426781,"2013-10-29 10:44:00",88.9173,-19.021,"W"
16395,13,5426801,"2013-11-08 10:44:00",87.773,-19.3532,"W"
16395,17,5426896,"2013-12-26 10:46:00",79.7055,-20.9043,"W"
16396,7,4789675,"2012-04-30 05:43:00",53.3808,-11.1923,"W"
16397,2,9997132,"2012-06-13 12:48:00",-10.1063,4.5235,"W"
16397,4,4376742,"2012-11-05 11:43:00",5.8438,3.968,"W"
16405,11,4789954,"2012-07-17 08:54:00",49.147,-8.4167,"W"
16406,6,4526662,"2012-04-14 01:52:00",46.3985,-15.0337,"W"
16407,9,4526875,"2012-06-25 13:35:00",44.1268,-3.8522,"W"
16408,18,4790171,"2013-01-05 17:54:00",62.6257,-1.4435,"W"
16408,18,4790173,"2013-01-06 17:54:00",62.8367,-1.576,"W"
16410,2,9999903,"2012-08-17 23:01:00",55.8218,-5.5333,"W"
16411,1,10000074,"2012-05-12 19:49:00",49.8528,-9.0177,"W"
16415,2,4527468,"2012-04-24 06:05:00",42.036,-8.7493,"W"
16418,7,4527965,"2012-06-02 15:05:00",51.2522,-6.944,"W"
16423,12,4528719,"2012-10-26 04:13:00",46.7265,2.9233,"W"
16426,8,10003277,"2012-05-06 14:18:00",39.9425,-9.8488,"W"
16429,2,4645007,"2012-01-23 09:16:00",-3.0378,-1.5712,"W"
16429,2,4376956,"2012-02-22 21:16:00",0.4452,-2.9268,"W"
16429,2,10003892,"2012-03-31 15:21:00",6.4133,-5.9753,"W"
16429,2,4376986,"2012-04-10 03:16:00",8.2968,-5.6617,"W"
16430,3,10004345,"2012-06-29 07:17:00",43.4792,-6.917,"W"
16430,3,10004365,"2012-06-29 21:09:00",43.4553,-6.8413,"W"
16433,15,4529462,"2012-08-31 03:22:00",55.5963,4.6845,"W"
16434,1,4529650,"2012-05-22 02:20:00",46.4792,-4.9327,"W"
16434,13,4791854,"2012-10-31 17:20:00",63.551,1.1117,"W"
16436,5,4530072,"2012-12-30 03:22:00",62.7927,7.9475,"W"
16439,1,10007055,"2012-03-25 18:27:00",45.9882,-13.2842,"B"
16439,6,10007104,"2012-04-12 08:31:00",44.626,-13.4077,"W"
16440,5,4792539,"2012-07-30 05:31:00",54.6425,6.3615,"W"
16441,2,4530730,"2012-05-24 13:30:00",52.9188,-6.9918,"W"
16442,5,4792810,"2012-12-14 16:30:00",59.6283,7.34,"W"
16443,3,4792924,"2012-05-11 18:33:00",39.6165,-17.7728,"W"
16446,5,10008744,"2012-07-20 23:38:00",41.9857,-1.0865,"W"
16447,4,4531342,"2012-05-14 11:37:00",52.1135,-7.7602,"W"
16448,12,4531480,"2012-05-16 11:37:00",42.2058,-13.4625,"W"
16449,14,4793255,"2012-08-28 07:35:00",50.8605,-3.7762,"W"
16451,1,4793452,"2012-05-14 17:26:00",45.792,-3.5672,"W"
16451,7,4793581,"2012-08-15 03:39:00",66.2062,12.1352,"W"
16453,2,10010896,"2012-10-09 11:47:00",-5.6088,-10.2437,"W"
16454,4,4645648,"2012-08-09 19:07:00",3.6198,5.184,"W"
16454,4,4645662,"2012-08-16 19:01:00",4.0142,4.4402,"W"
16454,4,4645704,"2012-09-10 07:07:00",4.8917,2.6198,"W"
16455,3,10011365,"2012-02-29 15:51:00",-14.1062,0.89,"W"
16456,1,4377478,"2012-05-09 03:05:00",-17.6892,1.9888,"W"
16459,1,10012835,"2012-02-15 01:14:00",0.2218,-1.6157,"B"
16459,2,4378256,"2012-05-05 16:13:00",2.218,-3.1945,"W"
16459,2,4378452,"2012-08-14 15:11:00",-18.0813,-6.9505,"W"
16463,9,10014363,"2012-05-24 15:19:00",50.6322,-0.7782,"B"
16463,23,10014603,"2012-12-10 02:19:00",64.5983,0.7772,"W"
16466,4,4379288,"2012-12-07 22:18:00",-22.1055,3.6292,"W"
16466,4,4646877,"2013-03-07 16:22:00",-35.8087,3.0927,"W"
16466,4,4922852,"2013-04-15 04:21:00",-37.865,2.1648,"W"
16466,12,5134450,"2013-08-21 15:22:00",-20.4006,9.6583,"W"
16467,3,10015905,"2012-10-07 02:23:00",-4.0127,5.2947,"B"
16468,4,4647099,"2012-11-26 14:20:00",-1.3505,0.4313,"W"
16472,4,4379661,"2012-02-20 15:00:00",-3.887,3.329,"W"
16475,3,4379820,"2012-03-26 21:28:00",-3.5467,3.405,"W"
16478,8,4647560,"2012-10-11 03:33:00",9.121,-10.8035,"W"
16478,14,4647688,"2013-03-12 16:36:00",9.9363,-15.1235,"W"
16488,3,10021092,"2012-03-01 03:50:00",-9.5465,0.353,"B"
16490,2,4648694,"2012-06-13 21:50:00",-7.1513,2.6213,"W"
16490,2,4381149,"2012-12-10 09:50:00",-31.5337,-4.7685,"W"
16490,2,4381273,"2013-03-10 15:52:00",-33.3952,-7.7533,"W"
16490,2,4923078,"2013-05-08 07:52:00",-42.4596,-2.152,"W"
16490,2,4923113,"2013-05-25 19:53:00",-41.7295,-1.5737,"W"
16491,6,4381434,"2012-05-06 18:50:00",-4.6497,3.2108,"W"
16491,6,4649242,"2012-10-29 02:48:00",-30.29,-4.2155,"W"
16493,6,4649770,"2012-07-05 17:54:00",-22.7208,4.0667,"W"
16493,6,10023912,"2012-11-02 05:57:00",-37.6827,2.8197,"W"
16493,13,10023935,"2013-03-09 03:56:00",-44.0413,3.8275,"B"
16495,1,10024574,"2012-08-23 07:57:00",-17.5145,9.4263,"W"
16497,4,4382224,"2012-09-17 04:58:00",-7.3293,-7.1277,"W"
16497,4,4650430,"2012-10-11 04:58:00",-10.1618,-6.4077,"W"
16497,4,4650564,"2013-02-16 16:00:00",-10.024,-6.7093,"W"
16497,4,4997061,"2013-05-23 20:00:00",-10.6315,-9.5215,"W"
16497,4,4923221,"2013-06-22 20:00:00",-11.0615,-9.2067,"W"
16498,2,10025194,"2012-01-25 18:50:00",-11.3045,2.2855,"W"
16499,3,4650769,"2012-06-01 10:58:00",-9.3227,3.0128,"W"
16499,3,4650855,"2012-10-10 07:58:00",5.901,3.5148,"W"
16499,3,4650888,"2012-10-26 19:58:00",5.0122,4.482,"W"
16501,1,10026255,"2012-04-30 22:04:00",-22.6545,8.0107,"W"
16501,1,4383111,"2013-01-28 16:01:00",-26.5135,17.0452,"W"
16501,1,4383116,"2013-01-30 16:05:00",-26.7515,17.2323,"W"
16501,1,10026805,"2013-07-15 21:07:00",-36.4388,18.9197,"W"
16503,8,4532870,"2012-10-03 09:05:00",62.405,4.3577,"W"
16504,4,4651436,"2012-07-27 19:07:00",-18.7757,12.5443,"W"
16505,5,4383507,"2012-05-05 19:07:00",-16.2927,8.084,"W"
16505,5,4651517,"2012-07-04 19:07:00",-16.5857,8.8917,"W"
16507,5,10029005,"2012-11-14 14:12:00",-7.7355,3.1418,"W"
16508,8,4383916,"2012-04-04 07:07:00",-14.7037,3.9212,"W"
16508,8,10029318,"2012-04-30 19:13:00",-12.6103,4.791,"W"
16509,1,4384054,"2012-03-28 17:09:00",-7.058,1.4922,"W"
16509,1,4651892,"2012-04-12 05:15:00",-11.7677,1.5715,"W"
16509,29,4652061,"2012-10-07 17:09:00",-47.5737,7.8852,"W"
16512,1,4652370,"2012-06-18 11:15:00",-29.7525,1.1755,"W"
16512,1,4384592,"2012-07-12 23:15:00",-35.5662,4.8875,"W"
16512,1,4384679,"2012-08-25 11:15:00",-27.1143,6.1247,"W"
16512,1,4652448,"2012-12-28 11:15:00",-11.3582,4.1508,"W"
16512,1,10031180,"2013-02-21 04:16:00",3.1342,5.1415,"W"
16513,2,4384881,"2012-02-24 14:15:00",-16.2748,5.0783,"W"
16513,8,10031429,"2012-06-14 04:18:00",-10.2022,4.8558,"W"
16514,5,4385157,"2012-10-14 20:20:00",-20.9067,3.365,"W"
16515,1,10032113,"2012-04-04 22:29:00",44.9888,-15.1067,"W"
16515,10,4794346,"2012-12-09 14:15:00",56.2013,5.398,"W"
16516,5,4794408,"2012-05-10 04:18:00",45.4015,-15.0438,"W"
16517,4,4385456,"2012-07-13 06:22:00",-14.4387,-3.549,"W"
16517,4,4653163,"2012-10-21 18:22:00",-29.4243,-11.4547,"W"
16517,4,4653227,"2012-11-22 18:22:00",-31.8108,-11.9928,"W"
16519,4,4794500,"2012-08-25 14:26:00",46.7725,-7.0288,"W"
16519,4,10033990,"2012-10-20 14:28:00",41.3023,-7.25,"W"
16520,10,10034171,"2012-05-12 04:29:00",-12.8035,5.3918,"W"
16523,6,10034798,"2014-02-02 23:37:00",-38.3445,-25.4618,"W"
16524,3,4653790,"2012-02-24 08:31:00",2.3955,-0.1332,"W"
16525,7,10035383,"2012-06-09 18:44:00",-34.8425,-6.2028,"W"
16526,33,4654242,"2012-09-02 18:39:00",-47.6838,8.2417,"W"
16529,5,4386950,"2012-11-07 21:50:00",-20.2417,4.1313,"W"
16530,7,10037851,"2012-12-31 23:57:00",-25.2487,6.203,"W"
16530,7,4655357,"2013-02-24 04:57:00",-23.0647,8.785,"W"
16532,7,4655791,"2012-12-16 07:58:00",-0.857,-4.7457,"W"
16533,3,4387775,"2012-05-21 13:58:00",-19.4142,9.7383,"W"
16533,3,4387822,"2012-06-08 12:56:00",-19.0828,11.1702,"W"
16533,3,4387919,"2012-09-27 12:56:00",-19.395,14.4062,"W"
16540,2,4388720,"2012-10-01 05:15:00",-21.9845,11.9942,"W"
16540,2,4656792,"2012-12-11 05:15:00",-21.9122,16.9812,"W"
16542,6,4657053,"2012-09-15 00:39:00",-24.2058,6.9287,"W"
16542,6,4657222,"2012-12-09 00:39:00",-21.0535,9.302,"W"
16545,2,10042613,"2012-10-21 05:55:00",-23.1828,3.601,"W"
16546,1,4657674,"2012-07-28 02:43:00",-7.5032,0.7213,"W"
16550,2,4389922,"2012-09-15 02:48:00",-2.544,-2.714,"W"
16550,2,4389927,"2012-09-17 14:48:00",-2.35,-2.669,"W"
16552,3,4658654,"2013-03-19 22:53:00",-12.3077,-0.413,"W"
16554,9,10045185,"2012-12-21 20:56:00",-24.3233,11.8845,"W"
16555,8,4390520,"2012-04-26 05:54:00",-11.108,3.5062,"W"
16563,4,4659520,"2012-08-03 07:01:00",-17.3652,8.1285,"W"
16568,1,4392006,"2012-11-05 13:07:00",-19.0855,1.8632,"W"
16569,15,5451227,"2013-11-11 23:13:00",-18.8333,7.9173,"W"
16569,15,5716131,"2014-01-24 11:14:00",-24.1372,4.485,"W"
16569,15,5722316,"2014-02-12 11:14:00",-25.3912,1.9593,"W"
16574,2,4660906,"2012-05-15 15:16:00",-16.8078,5.1733,"W"
16576,2,10050838,"2012-07-10 19:20:00",-17.7185,13.0473,"W"
16580,4,4661650,"2012-10-19 19:24:00",-48.3885,2.4978,"W"
16581,3,4393497,"2012-08-25 22:24:00",4.9153,0.8505,"W"
16582,3,4661847,"2012-05-25 06:22:00",-19.6465,8.6833,"B"
16583,4,4662086,"2012-11-18 07:30:00",2.9285,-4.683,"W"
16584,3,4393991,"2012-12-30 00:28:00",-12.5075,1.1688,"W"
16587,3,4394354,"2012-12-19 20:31:00",4.1848,3.1573,"W"
16588,1,4662683,"2012-09-12 04:35:00",-6.3697,-4.3958,"W"
16589,2,4394515,"2012-06-11 14:37:00",-13.462,5.369,"W"
16589,2,4662761,"2012-07-21 16:41:00",-10.9987,6.0443,"W"
16589,2,10054891,"2012-08-05 04:43:00",-8.2543,4.4955,"W"
16591,8,10055395,"2012-07-24 12:08:00",-4.6768,3.2477,"W"
16592,11,4663057,"2012-06-15 15:05:00",-13.1972,5.3597,"W"
16596,4,4663894,"2012-09-16 05:37:00",-1.9305,0.6402,"W"
16596,4,4663966,"2012-10-07 08:15:00",0.944,-1.547,"W"
16598,7,10057450,"2012-07-24 23:17:00",-13.2737,4.7363,"B"
16598,26,4395661,"2012-09-28 07:13:00",-12.4042,5.1648,"W"
16600,1,4395868,"2012-11-04 22:18:00",-19.1432,2.2128,"W"
16600,4,4924490,"2013-04-28 15:21:00",-12.3479,2.6618,"B"
16600,5,4924548,"2013-05-27 15:21:00",-12.7177,2.6932,"W"
16602,11,4664640,"2012-05-09 15:22:00",-16.8162,2.7725,"W"
16602,21,4664794,"2012-09-28 03:22:00",-41.0372,7.4537,"W"
16602,27,4396488,"2013-01-14 03:26:00",-45.6812,12.1168,"W"
16603,4,4396612,"2012-06-24 15:22:00",-5.2,2.261,"W"
16605,6,4665298,"2013-01-09 23:30:00",8.0488,-12.0567,"W"
16605,6,4665315,"2013-01-18 11:28:00",8.5873,-12.8015,"W"
16606,8,4396944,"2012-03-27 19:30:00",-11.2325,2.7723,"W"
16606,10,4665528,"2012-06-02 08:26:00",-18.5437,2.0847,"W"
16609,8,4666247,"2012-10-30 08:31:00",3.4637,2.363,"W"
16612,17,5153592,"2013-08-20 20:39:00",-18.4918,3.0033,"W"
16613,3,4397914,"2012-09-26 05:37:00",0.7122,0.4425,"W"
16617,2,4398554,"2012-10-24 20:43:00",-24.3007,3.8005,"W"
16617,2,4666903,"2013-01-20 20:44:00",-20.3632,7.5515,"W"
16618,2,4398693,"2012-06-08 03:45:00",-1.3862,-1.0283,"W"
16619,2,4667442,"2013-02-25 19:46:00",-17.0755,-6.7015,"W"
16619,2,4398891,"2013-03-15 19:46:00",-21.5765,-6.1725,"W"
16620,2,4667479,"2013-02-10 20:48:00",-27.6634,4.13,"W"
16620,2,4667511,"2013-02-26 20:48:00",-26.6173,3.7745,"W"
16620,2,4924927,"2013-05-28 17:50:00",-43.5135,3.9,"W"
16626,9,4794582,"2012-10-23 11:48:00",49.9112,5.4727,"W"
16626,9,4794599,"2012-10-31 23:48:00",48.8188,3.474,"W"
16626,27,10065693,"2013-05-02 17:54:00",79.4833,-0.652,"W"
16630,1,4399938,"2012-08-03 15:56:00",0.2673,2.289,"W"
16631,2,4668794,"2013-01-07 00:00:00",-21.993,3.0115,"W"
16637,4,4669394,"2012-08-26 17:03:00",-5.7432,-3.5165,"W"
16637,4,4669466,"2012-09-18 08:03:00",-8.6345,-4.2352,"W"
